Date,Open,High,Low,Close,Volume,Predicted High,Predicted Low
20170906,1339.379,1342.429,1331.598,1333.971,69.15828455,1349.839,1332.501
20170907,1334.179,1349.839,1332.501,1348.985,71.36818948,1357.498,1342.711
20170908,1348.528,1357.498,1342.711,1346.061,69.85268958,1339.982,1326.349
20170911,1335.871,1339.982,1326.349,1326.698,56.42157973,1332.022,1322.589
20170912,1326.618,1332.022,1322.589,1330.929,64.73852962,1334.599,1320.991
20170913,1333.949,1334.599,1320.991,1322.831,63.34780954,1330.808,1315.718
20170914,1323.379,1330.808,1315.718,1329.302,60.35173468,1334.292,1319.318
20170915,1329.258,1334.292,1319.318,1319.642,79.66786973,1319.891,1304.602
20170918,1319.288,1319.891,1304.602,1306.378,99.27407923,1311.642,1305.138
20170919,1306.178,1311.642,1305.138,1310.891,106.2714703,1315.968,1296.008
20170920,1310.968,1315.968,1296.008,1300.742,110.0053843,1301.692,1288.161
20170921,1301.018,1301.692,1288.161,1290.388,123.5040203,1298.689,1290.958
20170922,1290.999,1298.689,1290.958,1297.131,101.7046202,1311.921,1289.428
20170925,1297.972,1311.921,1289.428,1310.551,111.5784202,1313.602,1292.169
20170926,1310.178,1313.602,1292.169,1293.522,114.0037693,1296.208,1281.451
20170927,1293.928,1296.208,1281.451,1282.562,107.7476002,1288.741,1277.682
20170928,1282.108,1288.741,1277.682,1285.578,106.2857752,1290.332,1275.751
20170929,1286.878,1290.332,1275.751,1278.502,109.5662855,1280.072,1269.328
20171002,1279.541,1280.072,1269.328,1270.742,96.60793006,1274.701,1268.381
20171003,1270.168,1274.701,1268.381,1271.471,80.9387201,1282.172,1270.592
20171004,1271.588,1282.172,1270.592,1274.612,92.21209015,1278.962,1266.328
20171005,1274.721,1278.962,1266.328,1268.051,91.98089029,1276.492,1260.581
20171006,1268.159,1276.492,1260.581,1276.262,95.58070014,1285.431,1275.251
20171009,1276.051,1285.431,1275.251,1283.742,86.11090007,1294.169,1282.081
20171010,1284.008,1294.169,1282.081,1287.422,102.1457701,1293.491,1284.538
20171011,1287.808,1293.491,1284.538,1290.378,103.5163001,1297.431,1289.631
20171012,1291.929,1297.431,1289.631,1292.758,97.98054015,1303.772,1290.858
20171013,1293.359,1303.772,1290.858,1303.511,100.05766,1306.012,1290.482
20171016,1303.131,1306.012,1290.482,1294.209,100.9003252,1296.218,1281.518
20171017,1294.839,1296.218,1281.518,1285.071,103.7318802,1288.851,1276.972
20171018,1284.932,1288.851,1276.972,1280.621,99.84418231,1290.499,1276.639
20171019,1280.599,1290.499,1276.639,1289.128,115.3970201,1291.038,1277.921
20171020,1289.438,1291.038,1277.921,1280.061,108.4490331,1283.231,1272.518
20171023,1279.421,1283.231,1272.518,1281.018,101.3849062,1283.612,1273.701
20171024,1281.848,1283.612,1273.701,1276.591,98.12213507,1279.981,1271
20171025,1276.538,1279.981,1271,1277.051,114.6653002,1282.499,1265.682
20171026,1277.129,1282.499,1265.682,1266.872,115.7680603,1273.972,1263.479
20171027,1266.869,1273.972,1263.479,1273.791,114.1123203,1278.772,1268.948
20171030,1272.779,1278.772,1268.948,1276.132,94.59527009,1278.108,1267.661
20171031,1276.259,1278.108,1267.661,1270.911,97.04634012,1280.849,1267.941
20171101,1271.048,1280.849,1267.941,1274.551,107.2337499,1284.068,1273.332
20171102,1274.408,1284.068,1273.332,1275.902,116.1620702,1280.142,1265.469
20171103,1276.559,1280.142,1265.469,1269.712,103.2407104,1282.862,1266.042
20171106,1269.901,1282.862,1266.042,1280.921,111.8172903,1281.922,1271.862
20171107,1280.911,1281.922,1271.862,1276.211,119.7846204,1287.142,1274.871
20171108,1276.212,1287.142,1274.871,1280.782,121.6663705,1288.699,1279.931
20171109,1280.791,1288.699,1279.931,1286.092,140.6295705,1287.031,1273.392
20171110,1286.091,1287.031,1273.392,1275.661,121.7154405,1276.301,1275.217
20171111,1275.662,1276.301,1275.217,1275.3,2.32993001,1279.722,1274.261
20171113,1274.851,1279.722,1274.261,1277.591,112.2449901,1283.552,1269.902
20171114,1277.622,1283.552,1269.902,1280.191,120.7606505,1289.451,1276.678
20171115,1280.212,1289.451,1276.678,1278.562,121.7600002,1281.742,1275.101
20171116,1278.512,1281.742,1275.101,1278.461,117.1242406,1296.941,1278.151
20171117,1278.458,1296.941,1278.151,1293.691,118.1079206,1294.29,1293.132
20171118,1293.691,1294.29,1293.132,1294.071,7.524939991,1294.749,1274.569
20171120,1293.372,1294.749,1274.569,1277.211,112.9468702,1284.702,1276.301
20171121,1277.171,1284.702,1276.301,1279.661,115.9291315,1294.658,1279.05
20171122,1279.661,1294.658,1279.05,1291.409,118.2767413,1293.502,1287.041
20171123,1291.438,1293.502,1287.041,1291.021,69.98159023,1293.202,1285.669
20171124,1291.471,1293.202,1285.669,1288.448,98.86787538,1299.168,1286.721
20171127,1289.121,1299.168,1286.721,1293.871,94.28744022,1297.377,1290.601
20171128,1293.878,1297.377,1290.601,1293.318,98.23300017,1296.621,1281.991
20171129,1293.189,1296.621,1281.991,1285.051,118.0733774,1285.242,1270.371
20171130,1285.052,1285.242,1270.371,1274.811,123.7424604,1289.209,1271.619
20171201,1274.812,1289.209,1271.619,1280.622,127.6085503,1280.762,1279.711
20171202,1280.638,1280.762,1279.711,1280.201,1.392550009,1277.131,1271.051
20171204,1274.522,1277.131,1271.051,1276.341,100.8374,1277.092,1260.932
20171205,1276.361,1277.092,1260.932,1266.882,113.8903153,1269.218,1262.542
20171206,1266.891,1269.218,1262.542,1264.631,125.3282603,1264.631,1243.901
20171207,1264.631,1264.631,1243.901,1248.121,120.9083552,1252.312,1243.639
20171208,1248.122,1252.312,1243.639,1247.902,103.3279302,1248.372,1247.611
20171209,1247.882,1248.372,1247.611,1248.371,3.58365002,1251.518,1240.672
20171211,1247.121,1251.518,1240.672,1242.801,92.73883206,1246.179,1236.461
20171212,1242.791,1246.179,1236.461,1244.358,100.4210653,1257.068,1240.248
20171213,1244.371,1257.068,1240.248,1255.129,108.4711101,1259.022,1250.461
20171214,1255.158,1259.022,1250.461,1253.051,110.6419401,1261.809,1251.949
20171215,1253.062,1261.809,1251.949,1255.708,116.8922903,1255.942,1254.851
20171216,1255.651,1255.942,1254.851,1254.972,2.023930012,1263.922,1252.742
20171218,1254.771,1263.922,1252.742,1261.422,101.49586,1265.212,1259.211
20171219,1261.321,1265.212,1259.211,1262.228,98.93479013,1267.839,1261.341
20171220,1262.121,1267.839,1261.341,1265.471,103.0112343,1268.959,1262.749
20171221,1265.471,1268.959,1262.749,1267.482,86.09432004,1276.121,1264.941
20171222,1267.472,1276.121,1264.941,1273.991,94.99536033,1275.622,1273.49
20171223,1273.981,1275.622,1273.49,1274.752,3.835820016,1283.798,1273.248
20171226,1274.271,1283.798,1273.248,1282.771,48.02851106,1288.979,1281.311
20171227,1282.772,1288.979,1281.311,1287.822,84.7849401,1295.171,1286.741
20171228,1287.812,1295.171,1286.741,1294.402,102.6331103,1307.552,1293.538
20171229,1294.381,1307.552,1293.538,1303.221,99.01919036,1303.442,1302.101
20171230,1303.211,1303.442,1302.101,1302.622,3.348540007,1318.472,1302.231
20180102,1302.922,1318.472,1302.231,1318.272,107.9611503,1321.401,1307.428
20180103,1318.272,1321.401,1307.428,1314.968,110.4060114,1325.969,1305.869
20180104,1314.971,1325.969,1305.869,1321.842,104.3578601,1324.018,1313.639
20180105,1321.862,1324.018,1313.639,1320.381,106.6310902,1320.679,1319.141
20180106,1320.422,1320.679,1319.141,1319.221,1.444810004,1322.101,1314.781
20180108,1320.422,1322.101,1314.781,1320.021,88.86604525,1320.648,1308.822
20180109,1320.022,1320.648,1308.822,1313.919,106.7848002,1327.691,1308.168
20180110,1313.898,1327.691,1308.168,1317.431,113.1335461,1323.902,1315.678
20180111,1317.419,1323.902,1315.678,1321.751,99.85168012,1339.301,1321.429
20180112,1321.749,1339.301,1321.429,1338.022,103.9993151,1339.022,1337.452
20180113,1338.032,1339.022,1337.452,1337.532,3.415280009,1344.672,1335.842
20180115,1336.621,1344.672,1335.842,1339.938,68.51995004,1342.221,1331.841
20180116,1340.221,1342.221,1331.841,1339.701,109.6704992,1343.931,1326.788
20180117,1339.682,1343.931,1326.788,1329.081,113.0350491,1333.089,1324.251
20180118,1328.971,1333.089,1324.251,1326.141,112.3905801,1338.039,1326.152
20180119,1326.152,1338.039,1326.152,1332.162,107.2539101,1332.612,1330.718
20180120,1332.141,1332.612,1330.718,1331.601,1.645639999,1335.627,1328.409
20180122,1334.041,1335.627,1328.409,1334.612,97.90387617,1341.771,1331.342
20180123,1334.531,1341.771,1331.342,1340.851,113.2695103,1361.991,1339.451
20180124,1340.952,1361.991,1339.451,1357.612,117.9170102,1366.002,1342.408
20180125,1357.631,1366.002,1342.408,1348.261,126.5440701,1357.111,1344.611
20180126,1348.051,1357.111,1344.611,1349.492,98.42099984,1351.468,1348.629
20180127,1349.531,1351.468,1348.629,1349.198,1.441459997,1352.358,1337.601
20180129,1349.639,1352.358,1337.601,1341.921,80.21222474,1348.882,1334.421
20180130,1341.939,1348.882,1334.421,1336.629,105.850675,1347.522,1332.639
20180131,1336.648,1347.522,1332.639,1345.671,93.15791985,1350.609,1337.211
20180201,1345.671,1350.609,1337.211,1349.791,95.58269509,1351.009,1327.401
20180202,1349.792,1351.009,1327.401,1331.821,105.5779219,1333.171,1330.181
20180203,1331.922,1333.171,1330.181,1332.598,1.035159997,1341.591,1328.971
20180205,1332.021,1341.591,1328.971,1335.931,100.9379599,1346.062,1320.178
20180206,1336.048,1346.062,1320.178,1321.742,155.8970697,1332.279,1311.368
20180207,1321.752,1332.279,1311.368,1315.169,120.6579898,1322.151,1307.018
20180208,1315.202,1322.151,1307.018,1317.301,127.25984,1322.671,1311.138
20180209,1317.301,1322.671,1311.138,1314.722,130.388915,1317.572,1314.321
20180210,1314.721,1317.572,1314.321,1315.688,1.047300012,1326.631,1314.129
20180212,1315.272,1326.631,1314.129,1321.261,83.29842003,1330.991,1321.218
20180213,1321.282,1330.991,1321.218,1329.071,91.98278983,1355.54,1318
20180214,1329.072,1355.54,1318,1352.078,113.5711788,1357.079,1348.548
20180215,1352.128,1357.079,1348.548,1353.341,99.64529,1361.682,1344.749
20180216,1353.348,1361.682,1344.749,1348.698,92.0859498,1348.938,1346.718
20180217,1348.691,1348.938,1346.718,1346.878,0.969054992,1351.351,1345.789
20180219,1347.462,1351.351,1345.789,1346.432,63.74128001,1348.188,1328.451
20180220,1346.221,1348.188,1328.451,1330.791,106.8080203,1336.208,1322.341
20180221,1330.702,1336.208,1322.341,1324.621,87.66081469,1332.028,1320.898
20180222,1324.622,1332.028,1320.898,1331.371,112.3372785,1332.111,1325.768
20180223,1331.331,1332.111,1325.768,1329.292,88.35480542,1329.372,1328.258
20180224,1329.281,1329.372,1328.258,1328.478,1.115574999,1341.042,1326.631
20180226,1328.162,1341.042,1326.631,1333.211,86.9025904,1336.699,1313.389
20180227,1333.238,1336.699,1313.389,1318.771,97.8430133,1322.522,1315.581
20180228,1318.771,1322.522,1315.581,1317.501,115.2671107,1321.118,1302.758
20180301,1317.491,1321.118,1302.758,1315.022,115.301915,1325.411,1315.021
20180302,1315.061,1325.411,1315.021,1321.819,123.8659256,1322.672,1321.261
20180303,1321.822,1322.672,1321.261,1322.358,1.754275001,1327.752,1317.508
20180305,1323.672,1327.752,1317.508,1319.622,129.5568756,1338.449,1319.492
20180306,1319.571,1338.449,1319.492,1333.828,129.6926004,1340.468,1322.172
20180307,1333.818,1340.468,1322.172,1325.112,145.9804609,1328.992,1319.008
20180308,1325.102,1328.992,1319.008,1322.132,113.8762353,1325.118,1312.829
20180309,1322.141,1325.118,1312.829,1323.452,54.45694048,1323.642,1322.851
20180310,1323.552,1323.642,1322.851,1322.909,0.62595,1324.219,1315.048
20180312,1323.272,1324.219,1315.048,1322.851,51.88648945,1328.268,1313.938
20180313,1322.728,1328.268,1313.938,1326.181,63.18551938,1329.989,1321.458
20180314,1325.769,1329.989,1321.458,1324.581,44.73531956,1327.892,1315
20180315,1324.418,1327.892,1315,1316.001,27.95713474,1321.698,1309.619
20180316,1316.169,1321.698,1309.619,1314.082,28.11587972,1319.592,1307.739
20180319,1313.138,1319.592,1307.739,1316.652,29.15481478,1318.209,1307.171
20180320,1316.568,1318.209,1307.171,1311.151,28.35796477,1336.582,1309.808
20180321,1310.949,1336.582,1309.808,1332.081,40.06180991,1334.838,1324.761
20180322,1331.858,1334.838,1324.761,1328.831,37.97654979,1350.218,1328.928
20180323,1328.928,1350.218,1328.928,1346.981,42.0137549,1355.872,1343.439
20180326,1347.122,1355.872,1343.439,1352.378,32.7177199,1356.788,1339.818
20180327,1353.429,1356.788,1339.818,1344.772,36.08520986,1346.972,1323.5
20180328,1345.138,1346.972,1323.5,1324.821,40.23333166,1328.269,1321.178
20180329,1324.468,1328.269,1321.178,1325.071,31.73778974,1344.792,1324.811
20180402,1325.742,1344.792,1324.811,1341.121,41.01427994,1342.491,1329
20180403,1340.478,1342.491,1329,1332.672,34.96343479,1348.218,1331.469
20180404,1332.628,1348.218,1331.469,1333.071,40.03344576,1334.848,1322.737
20180405,1332.578,1334.848,1322.737,1326.371,31.15788869,1335.361,1319.651
20180406,1326.138,1335.361,1319.651,1332.991,46.28265769,1337.902,1326.811
20180409,1333.971,1337.902,1326.811,1336.172,40.97847495,1342.578,1331.049
20180410,1336.088,1342.578,1331.049,1339.272,38.5526049,1365.172,1339.039
20180411,1339.068,1365.172,1339.039,1352.299,53.00224796,1353.151,1333.722
20180412,1352.678,1353.151,1333.722,1334.772,42.23423168,1347.111,1333.178
20180413,1334.619,1347.111,1333.178,1345.241,39.78254277,1350.439,1340.102
20180416,1345.941,1350.439,1340.102,1345.572,35.49579483,1349.341,1337.648
20180417,1345.608,1349.341,1337.648,1346.92,31.63886789,1355.652,1342.251
20180418,1347.469,1355.652,1342.251,1349.221,32.55547497,1354.662,1340.909
20180419,1349.179,1354.662,1340.909,1345.391,38.37714578,1346.262,1335
20180420,1345.928,1346.262,1335,1335.142,28.51502969,1335.419,1322.078
20180423,1334.171,1335.419,1322.078,1324.621,31.35149963,1332.631,1322
20180424,1324.419,1332.631,1322,1329.559,30.03148986,1331.982,1318.721
20180425,1329.818,1331.982,1318.721,1322.972,23.44083977,1326.521,1315.198
20180426,1322.819,1326.521,1315.198,1316.822,25.88218479,1325.162,1315.258
20180427,1316.699,1325.162,1315.258,1323.218,22.18096485,1325.348,1310.168
20180430,1322.909,1325.348,1310.168,1315.081,22.55779084,1316.292,1301.678
20180501,1314.959,1316.292,1301.678,1303.821,25.60050172,1313.361,1303.748
20180502,1303.809,1313.361,1303.748,1304.148,29.55608976,1318.068,1304.348
20180503,1304.358,1318.068,1304.348,1311.971,25.84916588,1315.411,1308
20180504,1311.778,1315.411,1308,1314.811,27.92933486,1318.889,1310.198
20180507,1315.058,1318.889,1310.198,1314.121,27.34716993,1317.762,1306.028
20180508,1313.428,1317.762,1306.028,1313.409,32.25753484,1317.382,1304.201
20180509,1314.578,1317.382,1304.201,1312.621,30.54924691,1322.831,1310.698
20180510,1312.378,1322.831,1310.698,1320.228,30.04342291,1325.901,1317.202
20180511,1321.248,1325.901,1317.202,1317.909,24.16944992,1322.311,1312.911
20180514,1318.291,1322.311,1312.911,1313.121,20.12757685,1314.819,1288.662
20180515,1312.618,1314.819,1288.662,1290.261,31.28962365,1296.829,1286.349
20180516,1289.768,1296.829,1286.349,1290.572,29.44455976,1294.348,1285.081
20180517,1290.209,1294.348,1285.081,1290.721,27.72302984,1294.151,1286.038
20180518,1290.658,1294.151,1286.038,1292.868,24.6167799,1293.081,1282.029
20180521,1290.421,1293.081,1282.029,1292.522,24.8472299,1296.121,1287.898
20180522,1292.798,1296.121,1287.898,1291.021,25.48777893,1298.442,1287.879
20180523,1290.908,1298.442,1287.879,1293.101,34.62316189,1306.581,1292.718
20180524,1294.089,1306.581,1292.718,1304.672,35.17834508,1307.758,1299.809
20180525,1304.318,1307.758,1299.809,1301.349,36.97378786,1300.282,1295.448
20180528,1299.588,1300.282,1295.448,1298.018,21.87411589,1306.608,1292.738
20180529,1297.551,1306.608,1292.738,1298.871,42.14856475,1304.338,1295.858
20180530,1298.218,1304.338,1295.858,1300.797,35.50293476,1306.418,1297.391
20180531,1301.178,1306.418,1297.391,1298.172,34.36504485,1300.521,1289.252
20180601,1298.719,1300.521,1289.252,1292.811,26.03953074,1298.021,1290.3
20180604,1292.622,1298.021,1290.3,1290.888,26.35734286,1300.472,1289.868
20180605,1292.188,1300.472,1289.868,1295.767,25.76166987,1301.772,1293.739
20180606,1296.088,1301.772,1293.739,1296.282,23.51229496,1303.099,1294.839
20180607,1296.338,1303.099,1294.839,1296.337,25.55382991,1300.539,1293.252
20180608,1296.879,1300.539,1293.252,1298.438,28.62450493,1302.209,1294.059
20180611,1299.778,1302.209,1294.059,1299.841,18.89100993,1300.472,1293.218
20180612,1298.679,1300.472,1293.218,1295.451,22.94228286,1301.191,1291.409
20180613,1295.848,1301.191,1291.409,1299.322,25.86822488,1309.271,1297.488
20180614,1299.248,1309.271,1297.488,1301.861,33.16161098,1303.062,1275.348
20180615,1302.278,1303.062,1275.348,1279.558,38.89318266,1282.342,1276.978
20180618,1277.272,1282.342,1276.978,1278,31.74446974,1284.028,1270.388
20180619,1278.128,1284.028,1270.388,1273.908,33.79313974,1276.372,1267.331
20180620,1274.549,1276.372,1267.331,1267.671,35.31123462,1270.079,1261.352
20180621,1267.418,1270.079,1261.352,1267,31.84150472,1271.146,1266.688
20180622,1267,1271.146,1266.688,1269.071,28.35944278,1272.551,1264.481
20180625,1270.001,1272.551,1264.481,1264.729,37.79836466,1267.629,1254.788
20180626,1265.608,1267.629,1254.788,1258.308,43.02888257,1260.048,1250.671
20180627,1258.609,1260.048,1250.671,1251.359,53.30345446,1254.238,1245.918
20180628,1251.659,1254.238,1245.918,1247.609,43.37337753,1255.569,1246.109
20180629,1247.788,1255.569,1246.109,1252.529,48.66699445,1254.178,1239.638
20180702,1251.521,1254.178,1239.638,1241.028,42.23960453,1256.822,1237.949
20180703,1240.978,1256.822,1237.949,1252.312,41.44017456,1261.051,1252
20180704,1252.099,1261.051,1252,1256.808,31.0896917,1259.699,1251.279
20180705,1256.689,1259.699,1251.279,1256.649,39.5642036,1258.881,1252.778
20180706,1257.158,1258.881,1252.778,1254.768,35.76504457,1265.868,1254.728
20180709,1255.348,1265.868,1254.728,1257.581,30.92296964,1260.309,1247.299
20180710,1257.289,1260.309,1247.299,1255.272,35.95276459,1256.849,1241.498
20180711,1255.589,1256.849,1241.498,1241.901,47.30621148,1248.528,1241.258
20180712,1241.588,1248.528,1241.258,1246.741,41.44802955,1248.058,1236.338
20180713,1247.109,1248.058,1236.338,1241.439,42.15385853,1245.528,1238.288
20180716,1240.969,1245.528,1238.288,1240.661,35.39663964,1244.939,1226.018
20180717,1240.418,1244.939,1226.018,1227.521,39.74122461,1229.118,1221.058
20180718,1227.108,1229.118,1221.058,1227.202,35.15590865,1228.998,1211.509
20180719,1227.099,1228.998,1211.509,1222.682,50.69162553,1232.228,1215.659
20180720,1223.008,1232.228,1215.659,1231.551,50.41263968,1235.082,1222.3
20180723,1231.371,1235.082,1222.3,1224.372,48.44131461,1229.479,1218.101
20180724,1224.279,1229.479,1218.101,1224.222,42.24175762,1234.182,1223.208
20180725,1224.039,1234.182,1223.208,1231.371,42.95508959,1235.131,1222.289
20180726,1231.389,1235.131,1222.289,1222.422,41.65333953,1227.312,1217.538
20180727,1222.859,1227.312,1217.538,1222.679,40.71838964,1225.029,1219.008
20180730,1222.622,1225.029,1219.008,1220.698,31.77497466,1228.519,1213.938
20180731,1221.598,1228.519,1213.938,1222.648,46.50763955,1224.762,1215.777
20180801,1223.329,1224.762,1215.777,1215.777,37.47497653,1221.268,1206.829
20180802,1215.678,1221.268,1206.829,1206.859,39.99957953,1219.978,1204.5
20180803,1207.828,1219.978,1204.5,1213.218,44.75312358,1217.828,1205.549
20180806,1213.532,1217.828,1205.549,1205.549,35.43799459,1216.109,1207.068
20180807,1207.188,1216.109,1207.068,1210.438,36.14252964,1215.801,1206.431
20180808,1210.638,1215.801,1206.431,1213.465,34.24253967,1217.239,1210.749
20180809,1213.619,1217.239,1210.749,1211.832,32.79930468,1217.072,1205.668
20180810,1212.288,1217.072,1205.668,1210.988,52.80741954,1213.818,1191.619
20180813,1210.672,1213.818,1191.619,1193.401,51.28983039,1198.679,1191.998
20180814,1194.088,1198.679,1191.998,1193.972,40.02772958,1194.619,1173.071
20180815,1194.089,1194.619,1173.071,1174.621,50.20219051,1181.992,1160.168
20180816,1175.619,1181.992,1160.168,1173.971,55.60354441,1185.002,1171.838
20180817,1173.709,1185.002,1171.838,1184.678,48.29684458,1190.782,1182.778
20180820,1183.329,1190.782,1182.778,1190.471,38.10038457,1196.959,1187.638
20180821,1190.318,1196.959,1187.638,1196.121,43.89823954,1201.558,1192.572
20180822,1196.798,1201.558,1192.572,1195.601,44.17153958,1196.542,1183.859
20180823,1195.829,1196.542,1183.859,1185.052,42.7837645,1208.512,1183.118
20180824,1185.219,1208.512,1183.118,1205.592,44.67707457,1212.399,1203.111
20180827,1206.868,1212.399,1203.111,1211.098,36.21682463,1214.239,1199.599
20180828,1211.369,1214.239,1199.599,1200.861,43.1629295,1207.228,1200.708
20180829,1200.798,1207.228,1200.708,1205.269,41.64030455,1207.808,1196.258
20180830,1206.499,1207.808,1196.258,1199.592,41.80370255,1208.819,1198.229
20180831,1200.188,1208.819,1198.229,1200.737,42.65275454,1203.808,1195.648
20180903,1200.138,1203.808,1195.648,1201.199,25.62420472,1201.969,1189.569
20180904,1201.519,1201.969,1189.569,1191.131,42.62958754,1198.331,1190.878
20180905,1191.208,1198.331,1190.878,1196.287,35.15730956,1206.941,1195.778
20180906,1196.469,1206.941,1195.778,1199.649,39.92608957,1203.481,1193.418
20180907,1199.828,1203.481,1193.418,1195.629,47.30720446,1198.439,1191.498
20180910,1195.018,1198.439,1191.498,1195.722,36.50820962,1199.368,1187.698
20180911,1194.969,1199.368,1187.698,1198.521,37.16438162,1208.429,1192.658
20180912,1198.008,1208.429,1192.658,1206.122,43.48040961,1212.609,1200.148
20180913,1206.778,1212.609,1200.148,1201.271,41.51277949,1208.512,1192.878
20180914,1201.198,1208.512,1192.878,1193.249,43.31850451,1204.779,1192.758
20180917,1193.971,1204.779,1192.758,1201.022,36.49475957,1203.492,1195.838
20180918,1201.348,1203.492,1195.838,1198.021,46.22031949,1206.169,1197.521
20180919,1197.939,1206.169,1197.521,1203.771,39.14633962,1208.372,1201.269
20180920,1203.869,1208.372,1201.269,1206.931,41.02910969,1211.012,1191.789
20180921,1207.179,1211.012,1191.789,1199.468,45.38966962,1204.138,1194.399
20180924,1198.819,1204.138,1194.399,1198.548,31.39915955,1203.269,1197.078
20180925,1198.438,1203.269,1197.078,1199.908,33.6244895,1202.428,1190.478
20180926,1200.718,1202.428,1190.478,1194.172,37.17151844,1198.509,1182
20180927,1194.659,1198.509,1182,1182.411,40.63563949,1193.841,1180.718
20180928,1182.438,1193.841,1180.718,1191.762,47.41752955,1192.339,1184.541
20181001,1192.309,1192.339,1184.541,1188.641,41.94081458,1208.211,1188.419
20181002,1188.628,1208.211,1188.419,1202.871,49.51953457,1208.278,1196.766
20181003,1203.168,1208.278,1196.766,1197.171,46.03321158,1206.702,1195.968
20181004,1197.478,1206.702,1195.968,1199.721,53.5864045,1205.759,1197.238
20181005,1199.661,1205.759,1197.238,1202.691,44.02539459,1204.039,1182.542
20181008,1203.038,1204.039,1182.542,1187.688,41.32514956,1191.838,1183.258
20181009,1188.238,1191.838,1183.258,1189.622,44.74959451,1194.731,1185.308
20181010,1189.248,1194.731,1185.308,1194.401,48.87546966,1226.282,1191.229
20181011,1194.758,1226.282,1191.229,1223.248,72.09895978,1224.088,1215.798
20181012,1224.029,1224.088,1215.798,1217.768,52.33457461,1233.238,1216.808
20181015,1217.529,1233.238,1216.808,1226.568,46.17783954,1232.361,1223.401
20181016,1226.768,1232.361,1223.401,1224.372,36.15890071,1229.451,1220.549
20181017,1224.309,1229.451,1220.549,1222.111,38.03383588,1230.091,1218.638
20181018,1221.948,1230.091,1218.638,1225.451,44.91882798,1230.752,1223.058
20181019,1225.548,1230.752,1223.058,1225.981,38.34862493,1229.551,1220.011
20181022,1227.242,1229.551,1220.011,1221.838,33.12997781,1239.712,1221.691
20181023,1221.811,1239.712,1221.691,1229.861,39.10983701,1233.651,1225.579
20181024,1230.429,1233.651,1225.579,1233.382,36.95940484,1239.171,1228.079
20181025,1234.168,1239.171,1228.079,1231.868,41.65222884,1243.378,1230.008
20181026,1231.688,1243.378,1230.008,1233.333,48.52005485,1235.383,1224.223
20181029,1233.547,1235.383,1224.223,1229.216,46.65519382,1230.494,1219.85
20181030,1229.896,1230.494,1219.85,1222.793,38.53703189,1223.193,1211.8
20181031,1223.01,1223.193,1211.8,1214.443,37.1244059,1237.328,1214.593
20181101,1214.99,1237.328,1214.593,1232.978,43.34325507,1236.348,1229.665
20181102,1233.765,1236.348,1229.665,1232.625,46.25607895,1235.048,1226.798
20181105,1232.598,1235.048,1226.798,1230.358,28.78583991,1235.868,1223.418
20181106,1230.368,1235.868,1223.418,1226.298,30.29089289,1236.418,1222.945
20181107,1226.265,1236.418,1222.945,1226.198,46.3963419,1227.035,1220.028
20181108,1226.108,1227.035,1220.028,1223.688,43.91390494,1224.008,1206.635
20181109,1223.698,1224.008,1206.635,1209.798,35.7824358,1209.875,1209.008
20181110,1209.795,1209.875,1209.008,1209.635,0.39853,1211.395,1200.608
20181112,1208.925,1211.395,1200.608,1201.378,31.48062985,1205.115,1196.195
20181113,1201.418,1205.115,1196.195,1201.628,43.0177849,1216.458,1197.605
20181114,1201.648,1216.458,1197.605,1211.848,51.81234991,1216.378,1207.528
20181115,1211.845,1216.378,1207.528,1213.138,48.90958091,1225.218,1212.598
20181116,1213.238,1225.218,1212.598,1221.858,46.54920908,1221.985,1221.015
20181117,1221.898,1221.985,1221.015,1221.085,0.263149998,1225.288,1217.955
20181119,1221.935,1225.288,1217.955,1223.098,25.56105997,1228.698,1219.838
20181120,1223.098,1228.698,1219.838,1222.298,41.13989498,1230.078,1219.695
20181121,1222.348,1230.078,1219.695,1225.148,24.70573501,1229.015,1224.795
20181122,1225.135,1229.015,1224.795,1227.165,14.84343498,1228.488,1220.258
20181123,1226.848,1228.488,1220.258,1222.885,24.43599994,1227.958,1221.635
20181126,1223.298,1227.958,1221.635,1222.438,24.50029988,1225.195,1211.835
20181127,1222.338,1225.195,1211.835,1214.855,27.04024478,1226.648,1211.128
20181128,1214.825,1226.648,1211.128,1220.155,27.66993992,1228.918,1220.045
20181129,1220.065,1228.918,1220.045,1223.918,29.55885497,1225.475,1216.605
20181130,1223.888,1225.475,1216.605,1221.798,27.65947991,1222.198,1221.518
20181201,1221.718,1222.198,1221.518,1222.025,0.183530001,1234.898,1221.205
20181203,1222.948,1234.898,1221.205,1230.705,32.40450999,1241.878,1230.335
20181204,1230.705,1241.878,1230.335,1237.895,35.8498,1239.168,1233.245
20181205,1237.94,1239.168,1233.245,1237.098,22.84949,1244.248,1234.685
20181206,1237.115,1244.248,1234.685,1238.248,42.33583001,1249.968,1237.218
20181207,1238.218,1249.968,1237.218,1248.378,36.40261005,1248.595,1247.735
20181208,1248.398,1248.595,1247.735,1248.205,0.371754997,1250.828,1241.515
20181210,1249.675,1250.828,1241.515,1244.158,37.29221598,1249.425,1240.958
20181211,1244.148,1249.425,1240.958,1242.825,31.67325985,1247.178,1241.905
20181212,1242.885,1247.178,1241.905,1245.798,34.69067496,1246.668,1240.048
20181213,1245.788,1246.668,1240.048,1242.948,26.82661989,1243.115,1232.858
